Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
002301,齐心集团,2026-07-15,8.04,-0.86%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,7.81,7.66,1.01X
600257,大湖股份,2026-07-15,4.9,10.11%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.53,5.33,1.00X
002511,中顺洁柔,2026-07-15,7.25,1.68%,量能: 放量 (1.70X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.90,7.50,1.70X
002675,东诚药业,2026-07-13,12.83,0.00%,趋势: 高于MA20,12.68,12.81,1.19X
600965,福成股份,2026-07-15,2.66,0.00%,趋势: 高于MA20,2.66,3.37,0.82X
000036,华联控股,2026-07-15,4.82,4.10%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.52,5.09,1.38X
603098,森特股份,2026-07-15,9.93,3.22%,"形态: 两连阴 (-3.79%, -0.21%)",10.51,12.38,1.20X
601001,晋控煤业,2026-07-15,18.13,4.50%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),18.09,18.53,1.03X
002636,金安国纪,2026-07-15,94.79,-0.93%,形态: 10日内有涨停,104.65,70.31,1.46X
600530,交大昂立,2026-07-15,5.32,0.76%,形态: 10日内有涨停,5.42,6.04,1.17X
603928,兴业股份,2026-07-15,13.71,-9.98%,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -9.99%)",14.46,15.33,0.67X
001338,永顺泰,2026-07-15,8.73,2.11%,动量: 突破转强 (阳线上穿5/10),8.78,10.77,1.03X
600901,江苏金租,2026-07-13,6.08,2.01%,"形态: 两连阴 (-0.16%, -2.45%) | 动量: 突破转强 (阳线上穿5/10)",6.08,6.47,1.12X
600399,抚顺特钢,2026-07-15,3.91,1.56%,"形态: 两连阴 (-6.54%, -0.26%)",4.17,4.82,0.72X
000703,恒逸石化,2026-07-15,14.48,-0.41%,形态: 10日内有涨停 | 趋势: 高于MA20,14.20,14.34,1.25X
601366,利群股份,2026-07-15,3.54,1.43%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.41,3.70,0.96X
002250,联化科技,2026-07-13,13.72,-4.32%,形态: 10日内有涨停,14.30,15.09,0.81X
002541,鸿路钢构,2026-07-15,20.96,6.83%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),18.06,18.65,1.27X
600768,宁波富邦,2026-07-13,14.12,-7.17%,量能: 放量 (1.63X),15.43,16.73,1.63X
603321,梅轮电梯,2026-07-15,5.92,1.72%,动量: 突破转强 (阳线上穿5/10),5.95,6.94,0.86X
601933,永辉超市,2026-07-15,3.2,3.23%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.06,3.44,1.46X
600331,宏达股份,2026-07-13,9.88,-7.14%,"形态: 两连阴 (-3.82%, -1.75%)",11.64,14.71,1.22X
002907,华森制药,2026-07-15,15.11,4.06%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.70,13.20,1.17X
600678,四川金顶,2026-07-15,6.09,2.18%,"形态: 两连阴 (-5.66%, -0.67%)",6.50,7.50,0.95X
000759,中百集团,2026-07-15,6.87,1.78%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.55X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.36,5.81,1.55X
600719,大连热电,2026-07-15,7.14,-0.70%,"形态: 两连阴 (-6.42%, -1.37%)",8.08,8.53,0.80X
002585,双星新材,2026-07-15,9.24,-2.53%,形态: 10日内有涨停,12.00,10.40,0.78X
605008,长鸿高科,2026-07-15,12.15,5.56%,"量能: 放量 (2.41X) | 形态: 两连阴 (-2.28%, -0.60%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",11.53,11.66,2.41X
002413,雷科防务,2026-07-15,8.26,-0.36%,"形态: 两连阴 (-9.98%, -4.27%)",9.44,11.16,0.63X
002765,蓝黛科技,2026-07-15,6.65,-3.62%,"形态: 10日内有涨停 | 形态: 两连阴 (-5.56%, -0.86%)",7.38,8.56,1.31X
600215,派斯林,2026-07-15,5.86,2.45%,形态: 10日内有涨停,6.06,6.48,0.73X
002275,桂林三金,2026-07-15,13.67,1.64%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.81,13.40,1.21X
605136,丽人丽妆,2026-07-15,7.52,2.31%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.39,9.10,1.02X
002361,神剑股份,2026-07-15,10.62,-1.76%,"形态: 10日内有涨停 | 形态: 两连阴 (-9.98%, -5.67%)",13.39,16.92,0.94X
600028,中国石化,2026-07-15,5.03,0.00%,趋势: 高于MA20,4.73,4.98,0.94X
002283,天润工业,2026-07-13,8.52,-8.39%,形态: 10日内有涨停,9.83,10.79,1.37X
605055,迎丰股份,2026-07-15,10.13,3.58%,形态: 10日内有涨停,10.63,11.70,1.03X
600859,王府井,2026-07-15,9.82,3.59%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.55,10.78,1.43X
002208,合肥城建,2026-07-15,16.91,-10.01%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,18.30,17.22,1.23X
002731,萃华珠宝,2026-07-15,2.09,-9.52%,"量能: 放量 (4.86X) | 形态: 两连阴 (-10.14%, -10.12%)",3.85,5.54,4.86X
600192,长城电工,2026-07-15,6.23,0.81%,"形态: 10日内有涨停 | 形态: 两连阴 (-6.91%, -0.32%)",6.76,7.57,0.95X
002892,科力尔,2026-07-15,9.09,0.66%,"形态: 两连阴 (-1.52%, -0.33%)",9.43,10.40,0.92X
600802,福建水泥,2026-07-15,4.25,0.71%,动量: 突破转强 (阳线上穿5/10),4.28,4.99,0.83X
600236,桂冠电力,2026-07-15,10.0,0.70%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.35,10.23,1.06X
001318,阳光乳业,2026-07-15,10.34,1.08%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.29,11.76,1.34X
600428,中远海特,2026-07-15,10.57,-0.09%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,8.57,8.32,0.99X
000524,岭南控股,2026-07-15,8.48,2.54%,"形态: 10日内有涨停 | 形态: 两连阴 (-10.03%, -6.87%)",9.06,9.57,0.61X
600589,大位科技,2026-07-13,7.84,-9.99%,"形态: 两连阴 (-1.89%, -1.47%)",9.63,10.79,1.37X
603668,天马科技,2026-07-15,11.25,1.99%,"形态: 两连阴 (-3.85%, -3.92%)",12.00,12.25,1.14X
001914,招商积余,2026-07-15,8.94,3.95%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.55,9.47,1.43X
002161,远 望 谷,2026-07-13,4.9,-7.20%,形态: 10日内有涨停,5.59,6.31,1.27X
000498,山东路桥,2026-07-13,4.91,0.82%,动量: 突破转强 (阳线上穿5/10),4.92,5.27,1.01X
605337,李子园,2026-07-15,8.9,2.77%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.60,9.66,1.23X
002330,得利斯,2026-07-15,3.82,1.87%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.64,4.11,0.87X
600058,五矿发展,2026-07-15,8.88,-3.69%,"形态: 两连阴 (-10.02%, -9.96%)",10.79,10.74,0.98X
002669,康达新材,2026-07-13,12.62,-6.79%,"形态: 两连阴 (-1.27%, -2.94%)",16.47,15.40,0.80X
603272,联翔股份,2026-07-15,16.23,-9.98%,"形态: 两连阴 (-10.01%, -9.26%)",24.18,29.91,1.26X
605007,五洲特纸,2026-07-15,15.69,1.88%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.06,14.41,0.91X
002560,通达股份,2026-07-15,5.99,-7.85%,量能: 放量 (1.61X),7.41,10.07,1.61X
002462,嘉事堂,2026-07-15,11.85,2.51%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.67,13.03,1.25X
002799,环球印务,2026-07-15,6.27,2.45%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.22,7.39,0.99X
600783,鲁信创投,2026-07-15,15.87,-4.17%,"形态: 两连阴 (-9.97%, -7.80%)",19.68,21.49,0.55X
603997,继峰股份,2026-07-13,11.85,4.31%,量能: 放量 (1.67X) | 动量: 突破转强 (阳线上穿5/10),12.43,13.00,1.67X
603712,七一二,2026-07-15,11.38,1.16%,"形态: 两连阴 (-7.88%, -4.66%)",12.46,14.39,0.68X
603162,海通发展,2026-07-15,11.24,4.66%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.64,12.37,0.90X
002698,博实股份,2026-07-15,12.29,1.15%,趋势: 高于MA20,12.24,13.00,0.75X
002016,世荣兆业,2026-07-15,4.23,2.92%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.13,4.73,1.02X
002188,中天服务,2026-07-15,4.91,1.87%,动量: 突破转强 (阳线上穿5/10),5.02,5.96,0.88X
603112,华翔股份,2026-07-15,15.02,-2.02%,"形态: 两连阴 (-2.94%, -1.10%)",16.74,19.64,1.11X
000016,深康佳Ａ,2026-07-15,2.6,10.17%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),2.48,2.97,0.87X
603778,国晟科技,2026-07-15,9.83,-2.19%,"形态: 10日内有涨停 | 形态: 两连阴 (-9.98%, -1.37%)",12.21,19.03,0.81X
002107,沃华医药,2026-07-13,6.36,1.44%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.06,6.67,1.27X
002045,国光电器,2026-07-15,7.58,2.85%,量能: 放量 (1.84X),7.92,9.57,1.84X
002297,博云新材,2026-07-15,21.43,0.56%,"形态: 两连阴 (-9.99%, -1.48%)",27.39,24.35,0.93X
000819,岳阳兴长,2026-07-15,11.46,2.60%,动量: 突破转强 (阳线上穿5/10),11.86,14.32,0.86X
000810,创维数字,2026-07-15,10.53,0.10%,"形态: 10日内有涨停 | 形态: 两连阴 (-9.97%, -9.00%)",12.21,12.09,0.86X
601919,中远海控,2026-07-15,14.66,1.73%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.84,14.22,1.18X
600480,凌云股份,2026-07-13,8.36,-5.00%,形态: 10日内有涨停,9.01,10.47,0.95X
600279,重庆港,2026-07-15,4.18,1.46%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.90,4.57,1.26X
600356,恒丰纸业,2026-07-15,8.1,0.75%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.92,8.85,0.92X
600765,中航重机,2026-07-15,13.07,1.63%,动量: 突破转强 (阳线上穿5/10),13.24,14.53,0.75X
605189,富春染织,2026-07-15,15.64,9.99%,量能: 放量 (1.65X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.75,15.46,1.65X
002405,四维图新,2026-07-15,6.16,-0.96%,"形态: 两连阴 (-5.85%, -0.96%)",6.61,8.09,0.88X
000948,南天信息,2026-07-15,13.54,-2.59%,形态: 10日内有涨停 | 趋势: 高于MA20,12.57,13.62,0.73X
601600,中国铝业,2026-07-15,8.98,1.35%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.67,10.47,1.34X
603012,创力集团,2026-07-13,7.83,-5.21%,形态: 10日内有涨停,8.04,8.68,1.30X
000970,中科三环,2026-07-15,15.38,-4.94%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,15.20,13.24,0.76X
002921,联诚精密,2026-07-15,26.53,5.49%,趋势: 高于MA20,26.35,27.08,1.40X
603209,兴通股份,2026-07-13,13.41,-0.22%,趋势: 高于MA20,13.18,13.99,0.87X
000716,黑芝麻,2026-07-15,4.6,1.10%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.31,4.92,1.43X
603856,东宏股份,2026-07-15,12.02,1.35%,"形态: 两连阴 (-7.18%, -2.39%)",13.01,12.67,0.64X
603515,欧普照明,2026-07-13,17.47,1.28%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),17.44,18.97,0.75X
605336,帅丰电器,2026-07-15,10.07,1.82%,"形态: 两连阴 (-2.82%, -1.20%)",12.68,15.38,0.69X
601116,三江购物,2026-07-15,9.94,2.90%,动量: 突破转强 (阳线上穿5/10),10.12,11.94,1.22X
603101,汇嘉时代,2026-07-15,7.11,3.34%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.67,7.86,0.90X
002403,爱仕达,2026-07-15,9.25,-1.39%,形态: 10日内有涨停,9.60,10.41,0.80X
002520,日发精机,2026-07-15,6.05,0.17%,"形态: 10日内有涨停 | 形态: 两连阴 (-9.97%, -0.17%)",6.94,6.44,0.71X
601288,农业银行,2026-07-15,6.37,0.00%,趋势: 高于MA20,6.23,6.54,0.89X
603238,诺邦股份,2026-07-15,11.64,1.31%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.55,13.49,0.74X
600156,华升股份,2026-07-15,7.68,-0.52%,"形态: 10日内有涨停 | 形态: 两连阴 (-7.87%, -0.13%)",8.61,10.08,0.71X
002757,南兴股份,2026-07-13,16.88,-6.22%,形态: 10日内有涨停,19.00,23.02,0.80X
603505,金石资源,2026-07-15,15.98,-1.18%,形态: 10日内有涨停,19.32,19.14,0.61X
002345,潮宏基,2026-07-15,10.29,6.08%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.71,9.81,1.34X
600415,小商品城,2026-07-15,10.43,5.89%,"量能: 放量 (1.67X) | 形态: 两连阴 (-1.87%, -1.30%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",10.29,11.96,1.67X
002820,桂发祥,2026-07-15,8.76,1.51%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.68,9.90,0.97X
002824,和胜股份,2026-07-15,25.38,-1.97%,"形态: 两连阴 (-10.00%, -6.26%)",33.34,29.05,0.87X
603214,爱婴室,2026-07-15,12.83,1.99%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.63,14.48,0.90X
000520,凤凰航运,2026-07-13,4.07,-6.22%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,4.26,4.10,0.85X
600080,金花股份,2026-07-15,5.02,2.03%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.72,5.73,0.93X
002350,北京科锐,2026-07-13,15.07,2.24%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.31,15.11,1.09X
600712,南宁百货,2026-07-15,4.86,1.89%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.83,5.55,1.12X
603221,爱丽家居,2026-07-15,11.41,-2.65%,"形态: 10日内有涨停 | 形态: 两连阴 (-2.32%, -0.42%) | 趋势: 高于MA20",11.10,11.88,0.77X
002512,达华智能,2026-07-15,3.46,1.17%,形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),3.48,4.15,0.72X
001313,粤海饲料,2026-07-15,7.67,2.54%,形态: 10日内有涨停 | 趋势: 高于MA20,7.59,8.14,0.85X
603278,大业股份,2026-07-15,9.34,0.43%,"形态: 10日内有涨停 | 形态: 两连阴 (-6.97%, -0.53%)",10.83,12.54,0.68X
002036,联创电子,2026-07-15,6.1,0.00%,"形态: 两连阴 (-8.43%, -1.45%)",7.26,8.33,0.93X
600446,金证股份,2026-07-13,9.75,-4.13%,形态: 10日内有涨停,10.74,12.42,1.20X
002103,广博股份,2026-07-15,6.15,2.84%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.02,6.99,1.08X
000811,冰轮环境,2026-07-13,48.12,-10.01%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,48.35,34.94,0.96X
600755,厦门国贸,2026-07-15,5.91,1.72%,趋势: 高于MA20,5.68,5.91,0.84X
600271,航天信息,2026-07-15,6.56,1.23%,"形态: 两连阴 (-5.10%, -0.46%)",6.70,7.54,0.75X
600218,全柴动力,2026-07-15,7.35,0.55%,动量: 突破转强 (阳线上穿5/10),7.44,8.49,0.83X
603900,莱绅通灵,2026-07-15,5.6,-2.61%,量能: 放量 (1.58X),5.82,6.71,1.58X
001210,金房能源,2026-07-15,20.77,2.01%,动量: 突破转强 (阳线上穿5/10),21.83,24.60,1.17X
000753,漳州发展,2026-07-15,4.47,1.59%,动量: 突破转强 (阳线上穿5/10),4.57,5.50,0.93X
000026,飞亚达,2026-07-13,17.59,-9.98%,形态: 10日内有涨停,20.60,20.21,0.88X
600523,贵航股份,2026-07-15,11.55,-0.17%,趋势: 高于MA20,11.04,12.22,0.62X
600846,同济科技,2026-07-15,11.25,-1.06%,趋势: 高于MA20,10.42,11.46,0.84X
600241,时代万恒,2026-07-13,6.65,0.76%,形态: 10日内有涨停,6.84,8.11,0.71X
600667,太极实业,2026-07-15,20.81,-8.04%,"形态: 10日内有涨停 | 形态: 两连阴 (-10.02%, -0.44%)",25.15,16.97,0.75X
002346,柘中股份,2026-07-15,20.16,-0.88%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,20.39,19.57,1.14X
600679,上海凤凰,2026-07-15,9.3,1.42%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.01,10.03,1.05X
600773,西藏城投,2026-07-15,11.12,-1.85%,"形态: 两连阴 (-6.07%, -1.13%)",13.12,17.98,0.70X
002258,利尔化学,2026-07-13,13.76,2.46%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.50,13.12,1.36X
000505,京粮控股,2026-07-15,5.5,2.23%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.26,5.91,1.00X
600595,中孚实业,2026-07-15,6.46,1.57%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.92,6.98,1.25X
002579,中京电子,2026-07-15,14.63,-10.02%,形态: 10日内有涨停,19.03,16.21,0.93X
002697,红旗连锁,2026-07-15,4.66,1.97%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.36,4.73,1.37X
600188,兖矿能源,2026-07-15,20.23,5.20%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),18.59,20.80,1.16X
603182,嘉华股份,2026-07-15,12.06,0.84%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.97,13.34,0.90X
002599,盛通股份,2026-07-15,5.61,6.65%,量能: 放量 (1.66X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.33,6.20,1.66X
601108,财通证券,2026-07-15,9.01,3.09%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.59,8.97,1.20X
002846,英联股份,2026-07-13,9.49,-3.95%,"形态: 两连阴 (-1.09%, -0.60%)",11.10,13.09,1.21X
000425,徐工机械,2026-07-15,8.39,2.07%,量能: 放量 (1.60X),8.48,9.35,1.60X
000715,中兴商业,2026-07-15,4.92,1.23%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.76,5.26,1.50X
002593,日上集团,2026-07-15,4.31,6.16%,量能: 放量 (2.06X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.12,4.70,2.06X
600703,三安光电,2026-07-15,14.25,-4.81%,"形态: 两连阴 (-7.14%, -4.83%)",18.49,16.56,0.72X
601882,海天精工,2026-07-13,17.75,-7.17%,"形态: 10日内有涨停 | 形态: 两连阴 (-0.41%, -0.93%)",19.93,20.86,1.50X
603638,艾迪精密,2026-07-13,21.13,-7.04%,形态: 10日内有涨停,24.00,23.40,0.71X
002534,西子洁能,2026-07-13,17.55,0.23%,动量: 突破转强 (阳线上穿5/10),19.04,18.85,1.32X
002228,合兴包装,2026-07-15,3.13,2.62%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.06,3.43,1.10X
000403,派林生物,2026-07-15,9.77,5.39%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.45,11.19,1.44X
600588,用友网络,2026-07-15,9.31,1.20%,"形态: 两连阴 (-3.21%, -1.71%)",9.37,10.68,0.83X
000735,罗 牛 山,2026-07-15,5.03,1.82%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.95,5.66,1.10X
600198,大唐电信,2026-07-15,7.32,-0.54%,"形态: 两连阴 (-3.81%, -8.91%)",8.83,8.83,0.73X
603898,好莱客,2026-07-15,13.84,-3.28%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.78%, -1.58%)",14.12,13.34,0.71X
603311,金海高科,2026-07-15,28.29,0.14%,"形态: 两连阴 (-7.91%, -0.11%)",33.18,29.50,0.82X
600172,黄河旋风,2026-07-15,14.07,-7.62%,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -0.46%)",16.54,12.92,0.72X
600189,泉阳泉,2026-07-15,7.61,2.42%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.49,7.97,0.98X
002973,侨银股份,2026-07-15,10.33,4.45%,动量: 突破转强 (阳线上穿5/10),10.79,12.29,1.01X
603766,隆鑫通用,2026-07-13,12.1,2.11%,"形态: 两连阴 (-4.80%, -3.66%)",12.13,13.62,1.02X
603022,新通联,2026-07-15,8.13,1.88%,动量: 突破转强 (阳线上穿5/10),8.28,9.81,0.83X
002033,丽江股份,2026-07-15,8.4,1.57%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.38,8.91,1.03X
000617,中油资本,2026-07-15,6.86,3.47%,动量: 突破转强 (阳线上穿5/10),6.86,7.92,1.29X
600302,标准股份,2026-07-15,7.08,0.14%,"形态: 两连阴 (-3.44%, -10.05%)",8.19,9.36,1.06X
000506,招金黄金,2026-07-15,12.54,-8.00%,形态: 10日内有涨停,13.17,14.47,1.07X
000417,合百集团,2026-07-15,6.58,-3.66%,"形态: 10日内有涨停 | 形态: 两连阴 (-9.00%, -3.53%)",7.92,7.64,0.88X
002611,东方精工,2026-07-15,15.02,-1.25%,"形态: 两连阴 (-5.08%, -7.43%)",17.34,17.84,0.87X
000571,新大洲A,2026-07-15,6.51,9.97%,"形态: 10日内有涨停 | 形态: 两连阴 (-6.88%, -0.67%) | 趋势: 高于MA20",6.33,5.85,0.80X
002598,山东章鼓,2026-07-15,6.73,1.36%,"形态: 两连阴 (-1.03%, -1.34%) | 趋势: 高于MA20",6.71,7.40,0.58X
002245,蔚蓝锂芯,2026-07-15,20.54,-1.68%,形态: 10日内有涨停 | 趋势: 高于MA20,20.30,21.25,0.99X
002370,亚太药业,2026-07-15,5.55,2.78%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.40,5.95,1.21X
002998,优彩资源,2026-07-13,6.92,-2.95%,形态: 10日内有涨停,7.06,8.30,0.89X
002590,万安科技,2026-07-13,9.04,-5.34%,"形态: 两连阴 (-0.62%, -0.31%)",10.23,11.61,1.29X
000017,深中华A,2026-07-15,5.89,1.55%,趋势: 高于MA20,5.71,5.80,0.57X
002805,丰元股份,2026-07-13,21.38,-3.13%,"形态: 10日内有涨停 | 形态: 两连阴 (-4.75%, -6.01%)",26.24,23.06,0.97X
600416,湘电股份,2026-07-15,8.57,-0.92%,"形态: 两连阴 (-3.02%, -3.89%)",9.77,11.18,0.66X
600151,航天机电,2026-07-15,9.2,-2.75%,"形态: 两连阴 (-10.03%, -6.71%)",10.95,12.99,0.63X
600778,友好集团,2026-07-15,5.21,2.36%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.11,5.94,1.07X
600838,上海九百,2026-07-15,7.21,2.71%,动量: 突破转强 (阳线上穿5/10),7.27,8.32,1.06X
002139,拓邦股份,2026-07-13,9.76,-0.61%,趋势: 高于MA20,9.71,10.59,1.04X
000802,北京文化,2026-07-15,3.7,3.93%,动量: 突破转强 (阳线上穿5/10),3.70,4.39,0.88X
601177,杭齿前进,2026-07-15,13.12,2.26%,形态: 10日内有涨停,13.29,15.01,0.68X
600233,圆通速递,2026-07-13,16.72,-0.12%,形态: 10日内有涨停 | 趋势: 高于MA20,16.48,18.65,1.09X
603776,永安行,2026-07-13,18.99,-2.62%,量能: 放量 (1.57X),20.85,20.65,1.57X
601187,厦门银行,2026-07-15,7.39,0.14%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.15,7.37,1.08X
002434,万里扬,2026-07-15,5.66,-1.57%,"形态: 10日内有涨停 | 形态: 两连阴 (-3.50%, -0.69%)",6.20,6.98,0.83X
000301,东方盛虹,2026-07-15,11.61,-5.07%,形态: 10日内有涨停,12.08,12.34,0.90X
600422,昆药集团,2026-07-13,8.78,6.04%,量能: 放量 (2.11X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.20,8.97,2.11X
603598,引力传媒,2026-07-15,15.76,1.35%,"形态: 两连阴 (-5.41%, -1.21%)",17.33,20.40,0.77X
