代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
603915,2026-07-15,13.62,13.57,-0.37,0.95,0,16,"形态: 10日内有涨停 | 形态: 两连阴 (-4.87%, -0.67%)"
002968,2026-07-15,8.51,8.9,4.58,4.58,1,16,动量: 突破转强 (阳线上穿5/10)
603515,2026-07-13,17.47,17.11,-2.06,1.72,0,18,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002043,2026-07-15,11.39,12.65,11.06,20.54,1,16,动量: 突破转强 (阳线上穿5/10)
600843,2026-07-15,6.72,7.12,5.95,5.95,1,16,"形态: 两连阴 (-5.98%, -1.30%)"
002082,2026-07-15,11.78,10.2,-13.41,-4.07,0,16,"形态: 两连阴 (-3.34%, -2.53%)"
002824,2026-07-15,25.38,22.93,-9.65,-4.61,0,16,"形态: 两连阴 (-10.00%, -6.26%)"
600638,2026-07-15,4.56,4.98,9.21,9.43,1,16,动量: 突破转强 (阳线上穿5/10)
002521,2026-07-13,6.43,6.9,7.31,8.24,1,18,"形态: 两连阴 (-1.66%, -5.77%)"
603889,2026-07-15,5.54,5.62,1.44,5.6,1,16,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600054,2026-07-15,11.08,11.24,1.44,2.89,1,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002512,2026-07-15,3.46,3.7,6.94,10.4,1,16,形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10)
002531,2026-07-15,6.86,6.65,-3.06,0.87,0,16,量能: 放量 (1.54X)
600676,2026-07-15,7.2,6.98,-3.06,2.64,0,16,趋势: 高于MA20
002405,2026-07-15,6.16,6.64,7.79,12.18,1,17,"形态: 两连阴 (-5.85%, -0.96%)"
601636,2026-07-13,6.74,6.03,-10.53,3.12,0,18,"形态: 两连阴 (-0.55%, -1.80%)"
600376,2026-07-15,3.3,4.09,23.94,28.48,1,16,"形态: 10日内有涨停 | 形态: 两连阴 (-9.02%, -1.50%)"
002067,2026-07-15,4.0,4.5,12.5,14.5,1,16,"形态: 10日内有涨停 | 形态: 两连阴 (-3.19%, -0.76%) | 趋势: 高于MA20"
603638,2026-07-13,21.13,19.99,-5.4,-0.52,0,18,形态: 10日内有涨停
603269,2026-07-15,14.89,13.6,-8.66,-5.71,0,16,形态: 10日内有涨停
002023,2026-07-15,9.9,10.42,5.25,5.25,1,16,"形态: 两连阴 (-10.03%, -4.32%)"
603505,2026-07-15,15.98,17.02,6.51,6.51,1,16,形态: 10日内有涨停
600719,2026-07-15,7.14,7.62,6.72,6.72,1,16,"形态: 两连阴 (-6.42%, -1.37%)"
600379,2026-07-13,13.55,13.15,-2.95,-1.77,0,18,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.43%, -0.40%)"
002462,2026-07-15,11.85,11.89,0.34,1.77,1,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002446,2026-07-15,8.53,8.87,3.99,3.99,1,16,"形态: 两连阴 (-9.98%, -7.07%)"
002413,2026-07-15,8.26,8.69,5.21,5.21,1,16,"形态: 两连阴 (-9.98%, -4.27%)"
002221,2026-07-15,5.44,5.64,3.68,6.8,1,16,动量: 突破转强 (阳线上穿5/10)
000520,2026-07-13,4.07,3.96,-2.7,0.25,0,18,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停
002534,2026-07-13,17.55,16.0,-8.83,-0.51,0,18,动量: 突破转强 (阳线上穿5/10)
603898,2026-07-15,13.84,10.88,-21.39,-3.97,0,17,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.78%, -1.58%)"
601187,2026-07-15,7.39,7.25,-1.89,6.36,0,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000655,2026-07-15,6.6,6.93,5.0,5.0,1,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002519,2026-07-15,5.15,5.53,7.38,7.57,1,16,"形态: 两连阴 (-9.87%, -5.57%)"
600697,2026-07-15,10.07,10.38,3.08,4.27,1,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000837,2026-07-15,9.54,9.96,4.4,4.4,1,16,"形态: 两连阴 (-9.51%, -1.34%)"
603098,2026-07-15,9.93,10.18,2.52,3.22,1,16,"形态: 两连阴 (-3.79%, -0.21%)"
600233,2026-07-13,16.72,18.7,11.84,14.83,1,18,形态: 10日内有涨停 | 趋势: 高于MA20
601198,2026-07-13,13.68,13.84,1.17,4.46,1,18,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
605018,2026-07-13,12.26,12.63,3.02,4.0,1,18,形态: 10日内有涨停
603909,2026-07-15,8.93,9.11,2.02,2.02,1,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002695,2026-07-15,10.61,10.79,1.7,1.7,1,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002078,2026-07-15,13.95,13.9,-0.36,5.09,0,16,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
605377,2026-07-15,9.85,9.12,-7.41,-2.84,0,16,"形态: 10日内有涨停 | 形态: 两连阴 (-2.37%, -0.30%) | 趋势: 高于MA20"
000810,2026-07-15,10.53,9.67,-8.17,3.04,0,17,"形态: 10日内有涨停 | 形态: 两连阴 (-9.97%, -9.00%)"
603189,2026-07-15,9.05,9.65,6.63,9.94,1,17,"形态: 两连阴 (-5.77%, -3.38%)"
603182,2026-07-15,12.06,12.18,1.0,1.0,1,16,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603227,2026-07-15,7.35,7.71,4.9,7.62,1,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600172,2026-07-15,14.07,12.18,-13.43,-8.46,0,17,"形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -0.46%)"
002103,2026-07-15,6.15,6.64,7.97,11.54,1,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600399,2026-07-15,3.91,4.27,9.21,12.28,1,16,"形态: 两连阴 (-6.54%, -0.26%)"
601598,2026-07-13,5.38,6.46,20.07,22.86,1,18,"形态: 两连阴 (-1.66%, -0.38%) | 动量: 突破转强 (阳线上穿5/10)"
002434,2026-07-15,5.66,5.78,2.12,4.24,1,16,"形态: 10日内有涨停 | 形态: 两连阴 (-3.50%, -0.69%)"
002148,2026-07-13,5.9,6.47,9.66,9.66,1,18,形态: 10日内有涨停
603238,2026-07-15,11.64,11.9,2.23,2.49,1,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002301,2026-07-15,8.04,7.07,-12.06,0.75,0,16,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000036,2026-07-15,4.82,4.16,-13.69,-8.71,0,16,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601611,2026-07-15,9.86,11.98,21.5,28.8,1,16,"形态: 两连阴 (-4.36%, -1.01%)"
600192,2026-07-15,6.23,7.34,17.82,25.04,1,16,"形态: 10日内有涨停 | 形态: 两连阴 (-6.91%, -0.32%)"
603085,2026-07-15,10.93,10.2,-6.68,-2.84,0,16,动量: 突破转强 (阳线上穿5/10)
002246,2026-07-13,17.85,19.94,11.71,14.45,1,18,量能: 放量 (2.03X)
600372,2026-07-15,11.31,11.4,0.8,2.12,1,16,"形态: 两连阴 (-3.45%, -0.27%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
000048,2026-07-15,21.11,21.6,2.32,2.32,1,16,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.73%, -3.75%)"
600679,2026-07-15,9.3,9.39,0.97,4.52,1,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000821,2026-07-15,7.35,7.33,-0.27,1.22,0,16,"形态: 两连阴 (-5.94%, -0.27%)"
603022,2026-07-15,8.13,8.45,3.94,3.94,1,16,动量: 突破转强 (阳线上穿5/10)
002845,2026-07-15,14.21,13.0,-8.52,-0.28,0,17,形态: 10日内有涨停
002584,2026-07-13,8.03,7.98,-0.62,2.49,0,18,"形态: 10日内有涨停 | 形态: 两连阴 (-4.80%, -3.95%)"
603677,2026-07-13,13.82,13.31,-3.69,4.85,0,18,量能: 放量 (1.93X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002669,2026-07-13,12.62,12.22,-3.17,0.63,0,18,"形态: 两连阴 (-1.27%, -2.94%)"
600470,2026-07-13,6.26,5.71,-8.79,-8.31,0,18,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603778,2026-07-15,9.83,10.81,9.97,9.97,1,16,"形态: 10日内有涨停 | 形态: 两连阴 (-9.98%, -1.37%)"
600058,2026-07-15,8.88,10.45,17.68,17.68,1,16,"形态: 两连阴 (-10.02%, -9.96%)"
600996,2026-07-15,6.43,7.14,11.04,11.04,1,16,动量: 突破转强 (阳线上穿5/10)
603587,2026-07-15,11.75,11.48,-2.3,1.96,0,16,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600236,2026-07-15,10.0,10.97,9.7,22.4,1,16,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603969,2026-07-15,7.8,7.47,-4.23,-0.13,0,17,"形态: 10日内有涨停 | 形态: 两连阴 (-7.43%, -0.14%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
600215,2026-07-15,5.86,6.24,6.48,6.48,1,16,形态: 10日内有涨停
600012,2026-07-13,16.88,16.04,-4.98,13.03,0,18,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.16%, -2.81%) | 趋势: 高于MA20"
605368,2026-07-13,6.55,6.73,2.75,4.89,1,18,量能: 放量 (2.09X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
001914,2026-07-15,8.94,8.71,-2.57,2.35,0,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002187,2026-07-15,4.94,5.31,7.49,9.11,1,16,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600415,2026-07-15,10.43,12.11,16.11,23.3,1,17,"量能: 放量 (1.67X) | 形态: 两连阴 (-1.87%, -1.30%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002540,2026-07-15,4.79,5.15,7.52,9.19,1,16,动量: 突破转强 (阳线上穿5/10)
000557,2026-07-15,3.66,3.7,1.09,2.73,1,16,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002003,2026-07-13,8.72,10.41,19.38,24.66,1,18,"形态: 两连阴 (-2.62%, -1.64%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002668,2026-07-13,10.71,10.84,1.21,1.21,1,18,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
600156,2026-07-15,7.68,8.4,9.38,15.1,1,17,"形态: 10日内有涨停 | 形态: 两连阴 (-7.87%, -0.13%)"
603335,2026-07-13,6.52,6.84,4.91,4.91,1,18,形态: 10日内有涨停
601366,2026-07-15,3.54,3.48,-1.69,1.13,0,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601002,2026-07-13,4.85,5.42,11.75,11.75,1,18,量能: 放量 (2.11X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603012,2026-07-13,7.83,8.7,11.11,11.11,1,18,形态: 10日内有涨停
000617,2026-07-15,6.86,7.18,4.66,5.1,1,16,动量: 突破转强 (阳线上穿5/10)
603110,2026-07-13,22.79,24.88,9.17,9.17,1,18,形态: 10日内有涨停
000582,2026-07-15,11.29,12.52,10.89,14.35,1,16,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603815,2026-07-15,6.57,5.46,-16.89,-6.54,0,16,形态: 10日内有涨停 | 趋势: 高于MA20
603323,2026-07-15,4.23,4.21,-0.47,6.15,0,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002235,2026-07-15,9.41,8.37,-11.05,0.0,0,16,趋势: 高于MA20
003042,2026-07-15,12.49,13.07,4.64,4.64,1,16,动量: 突破转强 (阳线上穿5/10)
603861,2026-07-15,12.06,12.33,2.24,3.65,1,16,"形态: 10日内有涨停 | 形态: 两连阴 (-3.22%, -2.06%)"
002599,2026-07-15,5.61,6.27,11.76,13.19,1,16,量能: 放量 (1.66X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002631,2026-07-15,8.46,7.89,-6.74,-6.62,0,16,"形态: 两连阴 (-8.16%, -2.25%)"
002250,2026-07-13,13.72,16.02,16.76,24.64,1,18,形态: 10日内有涨停
002846,2026-07-13,9.49,10.61,11.8,15.49,1,18,"形态: 两连阴 (-1.09%, -0.60%)"
002115,2026-07-15,10.43,11.79,13.04,13.14,1,16,形态: 10日内有涨停
600629,2026-07-13,14.03,15.59,11.12,11.12,1,18,量能: 放量 (2.03X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000507,2026-07-13,4.89,4.98,1.84,3.89,1,18,量能: 放量 (3.36X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600313,2026-07-15,5.4,5.76,6.67,10.19,1,17,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600135,2026-07-15,7.09,7.39,4.23,4.23,1,16,"形态: 两连阴 (-6.90%, -0.28%)"
600523,2026-07-15,11.55,11.38,-1.47,1.04,0,16,趋势: 高于MA20
